Words,Links,Code,ResponseTime,Type
116,True,False,88,0
488,True,True,35,0
49,False,False,1566,0
152,True,False,66,0
142,False,False,663,0
64,False,False,196,0
189,False,True,665,0
57,True,True,3,0
64,False,False,80,0
70,False,True,22,0
143,True,False,84,0
114,False,True,86,0
233,False,True,37,0
50,False,False,19,0
65,False,True,75,0
15,True,True,79,0
26,True,False,2015,0
31,True,False,17,0
48,True,False,2,0
112,False,False,7,0
36,True,False,1492,0
652,False,False,9,0
168,True,True,18723,0
10,True,False,259,0
112,False,False,13,0
200,False,False,19,0
19,True,False,19,0
22,True,True,51,0
60,True,False,2038,0
83,True,True,10,0
67,False,False,49517,0
11,True,False,133,0
39,False,False,514,0
21,True,False,37,0
37,False,False,725,0
66,False,False,65,0
69,True,False,47943,0
197,True,False,1618,0
124,False,False,67,0
32,False,False,301,0
308,False,False,1618,0
58,True,False,18950,0
60,True,False,8524,0
141,False,False,14668,0
52,True,True,173,0
105,True,False,17515,0
32,False,False,339,0
11,True,False,47902,0
109,False,False,904,0
9,True,False,2957,0
124,True,True,2,0
0,False,True,5,0
77,True,False,261,0
18,True,False,12,0
14,True,False,14,0
209,True,False,74,0
14,True,False,29,0
47,True,False,23,0
26,True,False,97,0
142,True,False,45,0
26,False,False,3014,0
139,True,False,538,0
42,True,False,36,0
93,False,True,628,0
45,False,False,42777,0
65,False,False,283,0
149,True,True,11,0
164,True,False,1126,0
45,True,True,3,0
24,False,False,15,0
256,True,False,21,0
190,True,True,1,0
37,False,False,36539,0
20,True,False,47065,0
61,True,False,97,0
46,True,True,3,0
43,False,True,32,0
355,False,False,659,0
29,False,True,11119,0
63,True,False,53047,0
12,True,False,48136,0
130,False,False,1169,0
63,False,False,844,0
42,False,False,126,0
642,True,True,3492,0
4,True,False,24,0
20,True,False,3847,0
11,True,False,14226,0
54,True,True,499,0
81,True,True,27,0
39,True,False,51,0
50,True,True,235,0
49,False,False,11076,0
56,True,False,1541,0
193,False,True,746,0
26,True,False,24210,0
56,True,True,868,0
94,False,False,3545,0
53,False,False,4074,0
205,False,True,768,0
87,False,False,771,0
27,True,False,4389,0
48,True,True,362,0
15,False,True,373,0
62,False,False,3324,0
10,True,False,342,0
17,False,True,32,0
43,False,False,61,0
756,True,False,6,0
52,True,False,7582,0
9,True,False,12,0
18,False,False,24,0
36,False,True,209,0
41,True,False,8,0
37,True,False,19509,0
43,True,False,18,0
76,False,False,91,0
44,True,True,51,0
138,True,True,12,0
18,True,False,37037,0
133,False,False,3382,0
40,True,False,40,0
15,True,False,45,0
120,True,False,60,0
93,True,False,69,0
19,True,False,14545,0
80,False,False,32,0
274,False,False,8269,0
34,True,False,65,0
49,False,False,3,0
22,True,False,3,0
29,True,False,69,0
97,False,False,24029,0
42,True,False,55,0
60,False,False,8278,0
108,False,False,5,0
41,True,True,5,0
3,False,False,1,0
94,True,True,258,0
102,True,False,11,0
54,False,False,5,0
108,False,False,6,0
18,False,False,11,0
56,False,False,1409,0
26,False,True,37,0
26,True,False,2,0
7,True,False,3,0
123,False,False,121,0
29,True,False,247,0
27,True,False,263,0
12,True,False,297,0
49,True,False,15,0
31,True,False,271,0
10,True,False,3,0
4,True,False,3,0
59,True,False,442,0
74,True,False,47528,0
114,True,False,2602,0
61,False,False,52904,0
34,True,False,90,0
52,True,False,5579,0
65,False,False,1630,0
11,False,True,42750,0
88,True,True,14693,0
21,True,False,9,0
139,False,False,6886,0
417,True,False,45408,0
10,True,False,13,0
63,True,False,14,0
77,False,False,92,0
142,False,False,44178,0
101,False,False,68,0
153,False,False,7,0
61,False,False,634,0
130,True,False,15,0
353,False,False,45436,0
193,False,False,85,0
147,True,False,17,0
148,False,False,17,0
54,True,False,7141,0
287,True,False,16081,0
149,False,False,23,0
150,True,False,20,0
33,True,False,1183,0
76,False,True,7739,0
216,False,False,31,0
63,False,True,204,0
33,True,False,3220,0
114,False,True,30,0
83,False,False,16,0
31,False,False,3228,0
57,False,False,44,0
36,True,False,48,0
26,True,False,8644,0
138,False,False,58,0
100,False,True,9,0
359,False,True,4665,0
126,False,True,8,0
116,False,False,8,0
45,True,False,8,0
16,True,True,11,0
103,False,True,11,0
37,True,False,134,0
46,False,False,5,0
101,True,False,20,0
81,False,False,11,0
35,False,False,13,0
10,True,False,4,0
49,True,False,198,0
76,False,False,7,0
37,False,False,2,0
25,True,False,201,0
107,False,False,14380,0
222,True,False,9,0
34,False,False,10,0
86,True,False,1097,0
14,True,False,277,0
87,False,False,28,0
256,False,False,16,0
77,False,False,17,0
116,False,True,20,0
167,True,False,10,0
148,False,False,92,0
32,False,True,1,0
43,True,True,4,0
118,True,True,99,0
57,False,False,3,0
51,False,True,445,0
152,True,True,65,0
10,False,True,71,0
54,True,True,79,0
45,False,False,68,0
21,True,False,329,0
37,True,False,26186,0
112,True,False,1709,0
57,False,True,153,0
50,True,True,1148,0
51,False,False,34697,0
43,False,True,559,0
9,False,False,76,0
58,True,False,5,0
21,False,True,78,0
40,True,False,54,0
102,False,True,1452,0
311,True,True,114,0
161,False,False,59,0
38,True,False,95,0
41,False,False,1481,0
86,False,False,69,0
36,True,True,4,0
52,True,False,106,0
46,True,False,15,0
39,False,False,4,0
112,True,False,38,0
26,False,False,19,0
25,True,True,25,0
48,False,False,269,0
20,False,True,16,0
112,False,False,161,0
55,True,False,32,0
65,False,True,51,0
50,False,True,26,0
92,False,False,122,0
70,False,True,30,0
73,False,False,16496,0
55,False,False,584,0
32,True,False,1210,0
85,False,False,1604,0
112,False,False,187,0
49,True,False,62,0
47,False,True,5586,0
2,False,False,2746,0
84,False,True,6,0
87,False,False,66,0
71,False,False,994,0
72,False,False,73,0
85,True,True,20,0
5,False,True,5530,0
60,False,True,189,0
168,False,True,10599,0
88,True,False,27,0
111,False,False,187,0
6,True,True,19,0
24,True,False,5,0
69,False,False,10612,0
43,True,False,198,0
138,False,False,38088,0
29,False,False,40,0
178,False,False,41,0
116,True,False,231,0
20,False,False,586,0
83,False,True,7,0
29,False,False,1268,0
158,True,False,18,0
97,False,True,9,0
31,False,False,9,0
13,True,False,13920,0
58,False,False,10624,0
311,False,True,917,0
64,False,False,6,0
115,True,False,219,0
41,False,False,7,0
36,True,False,9,0
66,True,True,16065,0
139,False,True,17,0
16,False,True,27,0
72,True,False,5,0
53,True,True,652,0
180,True,False,82,0
9,True,False,8,0
22,True,False,12,0
10,True,False,33570,0
41,True,False,285,0
135,False,False,19,0
48,True,True,745,0
7,False,False,46,0
268,True,False,33,0
109,False,True,56,0
4,False,False,58,0
31,True,False,943,0
9,False,False,16111,0
59,True,True,24503,0
17,True,False,281,0
49,False,True,50,0
27,False,True,2795,0
20,False,True,258,0
35,True,False,23233,0
46,True,True,294,0
160,True,False,969,0
35,False,False,2,0
110,False,True,1122,0
94,False,False,5,0
46,True,False,305,0
12,False,False,5,0
131,False,True,1021,0
166,False,False,9,0
169,False,False,1130,0
180,False,False,1293,0
79,False,False,16,0
126,True,False,47003,0
3,False,False,19,0
12,True,False,3,0
83,False,False,4,0
95,False,False,5,0
347,False,True,250,0
30,True,False,7070,0
135,True,False,3936,0
14,False,True,24,0
107,True,False,3835,0
74,False,False,18,0
0,False,True,8,0
104,False,False,27695,0
38,True,False,5943,0
70,False,False,30,0
31,False,False,13,0
22,False,True,164,0
0,False,True,13,0
33,True,True,47,0
84,False,False,25317,0
168,True,True,24,0
20,False,True,24,0
143,False,False,67,0
56,False,False,3031,0
69,False,False,72,0
54,False,True,3191,0
234,False,False,31,0
51,False,False,32,0
109,False,False,57,0
41,False,True,31,0
94,False,False,84,0
32,True,False,8,0
64,True,False,67,0
9,False,False,78,0
72,False,False,10,0
49,True,False,2646,0
9,False,False,84,0
31,True,False,4,0
74,True,False,30,0
99,True,False,5714,0
62,True,False,51,0
0,False,True,94,0
89,False,False,38,0
19,True,False,17,0
22,False,False,1450,0
51,False,True,4372,0
27,False,True,107,0
32,True,False,28,0
56,False,False,98,0
10,False,True,83,0
82,True,False,952,0
78,True,False,27569,0
96,True,False,70,0
50,False,False,5751,0
95,False,False,2121,0
67,True,False,150,0
183,False,False,719,0
103,False,True,11,0
126,False,False,1311,0
194,False,False,27,0
39,False,True,144,0
73,False,False,48937,0
185,False,False,13,0
124,False,False,23,0
52,True,False,505,0
143,False,True,3162,0
145,False,False,21,0
11,False,False,3098,0
41,False,True,48954,0
469,True,False,28,0
20,True,False,2889,0
85,False,False,37,0
340,False,False,34,0
172,True,False,55,0
130,False,False,4,0
46,False,False,5,0
21,True,False,695,0
141,True,False,78,0
126,False,False,789,0
0,False,True,3,0
41,True,False,792,0
158,False,True,26,0
40,False,True,11,0
44,False,True,30,0
57,True,False,12,0
39,True,False,45341,0
200,False,True,41,0
138,True,False,23315,0
56,False,True,43,0
15,False,True,0,0
53,True,False,29,0
13,True,False,6171,0
24,True,False,14,0
146,False,True,77,0
267,True,False,13927,0
35,False,False,188,0
315,False,False,866,0
43,True,False,6217,0
23,True,False,0,0
18,False,False,2,0
50,False,True,19046,0
47,False,False,7,0
32,False,False,10,0
5,True,False,12,0
47,False,False,13,0
55,True,False,11,0
36,False,True,4,0
40,False,False,2,0
6,False,False,2,0
37,False,True,23,0
44,False,False,16,0
66,False,False,20,0
28,True,False,8,0
364,True,False,128,0
147,False,False,8,0
60,True,True,86,0
17,False,False,2,0
60,True,False,27,0
320,False,False,15,0
12,False,True,7,0
147,False,False,33,0
35,True,False,31,0
38,True,False,120,0
82,False,True,10,0
6,True,False,41,0
42,True,False,1199,0
148,True,False,24,0
49,False,True,4,0
145,True,True,16,0
79,False,False,44,0
408,True,False,126,0
77,False,False,9,0
55,False,False,38299,0
85,False,False,50,0
34,False,False,3436,0
149,False,True,31,0
4,True,False,2,0
63,True,False,47831,0
82,False,True,23227,0
2,True,False,4,0
10,False,False,49149,0
51,False,False,61,0
16,True,False,6,0
3,True,False,0,0
0,True,False,1,0
73,True,False,49261,0
61,False,True,147,0
20,True,False,3,0
57,True,False,45168,0
5,False,True,1,0
1,True,True,0,0
0,True,False,0,0
0,False,True,2,0
5,False,True,3,0
117,False,False,81,0
98,False,False,18,0
19,False,False,18,0
147,False,False,17261,0
6,True,False,38786,0
120,False,True,15,0
20,False,True,180,0
128,False,False,269,0
40,False,False,67,0
140,True,False,40,0
370,False,False,225,0
175,True,False,49305,0
206,False,False,23277,0
86,False,False,17290,0
8,False,True,131,0
29,True,False,49204,0
47,True,False,6,0
46,True,False,67,0
10,True,False,7,0
22,True,False,1,0
0,False,True,1,0
78,True,True,7,0
45,False,True,7,0
48,False,False,83,0
20,True,False,10,0
17,True,False,28,0
330,False,False,81,0
27,True,True,12,0
7,True,False,13,0
142,True,True,240,0
10,True,False,12,0
18,True,False,26,0
42,True,False,23,0
15,True,False,23,0
9,True,False,50,0
46,False,False,102,0
54,True,False,62,0
1,False,True,38862,0
195,False,False,47,0
67,True,False,36,0
185,False,True,2652,0
121,True,False,53,0
46,False,False,14,0
186,False,False,7,0
25,False,False,2,0
19,False,False,34,0
95,False,False,10,0
211,True,False,34189,0
36,True,False,9,0
90,False,False,86,0
23,False,False,19,0
31,True,False,11,0
41,False,False,15,0
53,False,False,16,0
28,True,False,4,0
11,True,False,5,0
83,False,False,20,0
6,True,True,2,0
61,False,False,25,0
21,True,False,4,0
51,False,False,12,0
136,False,True,6,0
37,True,False,408,0
67,False,True,51,0
71,False,False,47,0
57,False,False,50,0
79,False,False,53,0
25,True,False,7,0
125,True,False,42,0
42,True,False,256,0
78,False,False,61,0
73,True,False,13,0
51,False,False,91,0
117,False,False,73,0
92,True,False,78,0
137,False,False,85,0
28,False,False,88,0
85,True,False,88,0
87,False,False,88,0
72,False,False,715,0
18,True,False,2689,0
83,False,True,3,0
121,True,False,48,0
12,False,True,4089,0
65,True,False,971,0
16,True,False,65,0
45,True,False,32,0
58,False,False,10,0
25,True,True,19,0
17,True,False,8,0
19,True,False,39,0
0,False,True,3,0
26,False,False,84,0
23,True,False,39083,0
66,False,False,25,0
53,True,False,5491,0
64,True,True,8,0
3,False,True,8,0
426,False,False,146,0
11,False,True,11,0
39,False,False,23,0
1,True,True,24,0
299,True,False,857,0
162,False,False,153,0
18,False,False,17,0
40,True,False,4022,0
16,False,False,167,0
187,True,True,23309,0
53,True,False,2207,0
85,False,False,30,0
64,False,False,6,0
74,False,True,34,0
8,True,False,135,0
17,True,True,9,0
2,False,True,23322,0
115,True,False,140,0
98,True,False,144,0
33,True,False,4181,0
157,True,False,283,0
82,False,False,47,0
34,False,False,27658,0
110,False,True,48,0
197,True,False,203,0
92,False,True,79,0
47,True,False,3643,0
36,True,True,193,0
18,True,True,874,0
130,True,True,29753,0
72,False,False,8,0
24,True,True,5,0
69,False,True,12,0
16,False,False,14,0
29,False,True,15,0
122,False,False,17,0
32,False,False,19,0
47,True,False,132,0
26,False,True,8,0
48,True,False,195,0
37,False,True,4154,0
108,False,False,12,0
167,True,True,2,0
13,True,False,1360,0
52,False,True,15,0
33,False,False,60,0
91,False,True,32,0
76,False,True,32,0
42,False,False,1928,0
74,False,False,4,0
49,True,False,6,0
85,True,False,2298,0
138,False,False,7,0
100,False,True,32,0
104,True,False,68,0
34,True,False,15,0
139,False,False,17,0
29,True,False,40,0
24,True,False,3314,0
133,True,False,23,0
94,False,False,23,0
18,False,False,29,0
28,True,True,3,0
27,True,True,4,0
90,False,True,164,0
35,False,False,68,0
189,False,True,9,0
91,False,False,16298,0
73,True,False,504,0
50,False,True,509,0
31,False,False,76,0
101,False,False,100,0
76,False,True,17,0
77,False,False,17,0
49,False,True,21,0
182,True,False,50,0
40,False,False,5,0
78,False,False,9,0
55,True,True,605,0
52,False,False,3945,0
75,True,False,404,0
355,True,False,22,0
44,False,True,23453,0
35,False,True,37,0
179,False,False,21,0
44,True,True,7,0
57,True,False,27186,0
19,True,False,72,0
86,True,False,27,0
30,False,True,542,0
16,True,False,8,0
181,True,False,33,0
96,False,True,89,0
0,True,False,0,0
84,False,True,10,0
16,True,False,11,0
16,True,False,46,0
63,False,False,7,0
46,False,False,85,0
10,False,True,7,0
47,False,False,26,0
136,True,True,9,0
50,False,False,7,0
30,True,True,64,0
288,True,True,20,0
140,False,False,48,0
23,True,False,17,0
70,True,True,14,0
49,True,False,48,0
23,True,True,6,0
171,True,True,8852,0
19,True,True,28,0
52,True,False,101,0
17,True,False,19,0
102,False,True,19,0
49,True,False,28,0
43,True,True,38,0
103,False,False,365,0
57,True,True,5,0
29,False,True,6,0
16,False,False,1,0
396,False,True,1,0
180,False,False,35,0
88,True,True,188,0
74,False,False,5,0
120,False,True,91,0
71,True,False,428,0
84,False,False,5,0
35,True,False,5,0
46,True,False,8,0
79,False,False,45,0
80,False,True,96,0
289,False,True,96,0
234,False,True,125,0
4,True,False,298,0
28,True,False,1648,0
9,True,False,853,0
50,False,True,5194,0
12,False,False,53,0
36,False,False,25,0
39,True,True,1,0
30,False,True,88,0
59,True,True,113,0
41,False,True,27,0
17,False,True,114,0
24,True,True,35,0
73,True,False,38,0
43,False,False,1,0
54,True,True,3,0
54,True,False,6,0
97,False,True,78,0
26,True,False,3855,0
11,True,True,10,0
135,False,True,22,0
130,True,False,5,0
118,False,False,8,0
18,True,False,5,0
11,True,False,1,0
57,True,False,9,0
51,False,True,693,0
20,True,False,11,0
70,False,False,8,0
29,False,False,8,0
18,False,True,336,0
187,True,False,170,0
15,False,False,3714,0
174,True,False,8672,0
88,False,False,11,0
23,True,False,892,0
24,True,False,700,0
20,True,True,49731,0
164,False,False,3875,0
33,True,False,3,0
190,True,True,2111,0
22,True,False,6840,0
9,True,False,17,0
19,True,False,17,0
58,True,True,10,0
111,True,False,159,0
77,False,False,3884,0
13,True,True,1,0
25,True,False,2,0
40,True,False,2,0
30,False,True,38656,0
50,True,False,2,0
114,False,False,34,0
13,True,False,3,0
165,False,False,6,0
22,False,False,588,0
128,False,False,34,0
135,False,False,8,0
139,False,False,3890,0
11,False,True,6,0
23,True,False,7,0
55,False,True,8,0
36,False,False,9,0
102,False,False,10,0
21,True,False,8,0
31,False,False,8,0
98,False,False,12,0
93,True,False,12,0
43,False,True,19878,0
139,False,False,13,0
30,True,False,5,0
87,False,False,53439,0
91,False,False,14,0
49,False,True,3,0
93,True,False,14,0
36,False,False,13,0
20,True,False,13,0
131,True,False,201,0
90,False,False,30291,0
18,True,True,17,0
40,False,True,631,0
33,True,False,17,0
93,True,False,50,0
57,False,True,68,0
165,False,False,22,0
21,True,False,21,0
146,False,True,2,0
11,False,False,3,0
32,True,True,25,0
57,True,False,149,0
108,False,False,6,0
52,True,False,2,0
47,False,False,6,0
19,False,False,17,0
125,True,False,30,0
19,False,False,8,0
36,False,False,20,0
81,False,False,10,0
174,False,False,27,0
22,True,False,10,0
95,True,False,12,0
11,True,False,11,0
115,False,True,24,0
16,True,False,13,0
133,True,False,14,0
175,True,False,15,0
69,True,False,7,0
12,True,False,21,0
9,True,False,14,0
151,False,False,35,0
1,False,True,28,0
69,False,False,28,0
32,False,False,774,0
8,True,False,29508,0
67,True,True,7161,0
72,False,False,25,0
76,True,False,40,0
38,False,False,39,0
61,False,False,12,0
37,True,False,40,0
177,True,False,22,0
43,True,False,48553,0
25,False,False,41,0
137,False,False,42,0
124,True,False,23,0
233,False,False,42,0
13,True,False,43,0
9,True,False,34,0
42,False,False,48,0
16,True,False,29,0
293,True,False,33,0
115,True,False,55,0
263,False,False,10,0
24,False,True,9,0
29,True,False,38,0
88,False,True,574,0
147,False,False,4,0
343,False,False,41,0
64,True,False,5,0
52,False,False,5,0
79,True,False,61,0
152,False,False,17,0
221,True,False,8,0
69,False,False,5,0
63,False,False,6,0
38,True,True,67,0
53,False,False,8,0
77,False,False,8,0
24,True,False,91,0
38,False,False,258,0
73,False,False,6,0
58,True,False,2,0
19,False,True,287,0
26,False,True,14,0
43,True,False,4,0
69,True,False,61,0
13,True,False,76,0
38,True,False,7,0
116,False,False,680,0
329,True,True,57,0
89,False,False,19,0
83,False,True,43,0
61,False,False,21,0
32,False,False,9,0
166,False,True,28,0
106,True,False,62,0
22,True,False,12,0
30,False,False,116,0
